ensemble_method,models,n_models,regime,country,feature_set,protocol,member_Ls,phase,RMSE,MAE,QLIKE,RMSE_CV,n_obs
equal_weight,LSTM+1DCNN,2,gfc,JP,extended,static,LSTM:L60|1DCNN:L60,Recovery,0.2101508524450275,0.16629656987012986,0.013910953954771349,0.16933574307691773,77
equal_weight,LSTM+TCN,2,gfc,JP,extended,static,LSTM:L60|TCN:L22,Full Test,0.35274203982506197,0.2085025101602564,0.018064136608789264,0.25945307115297844,468
equal_weight,LSTM+TCN,2,gfc,JP,extended,static,LSTM:L60|TCN:L22,Pre-Lehman,0.19610330243250976,0.13848665314079422,0.013197996696255028,0.18216288079621845,277
equal_weight,LSTM+TCN,2,gfc,JP,extended,static,LSTM:L60|TCN:L22,Lehman Crisis,0.6207828464343152,0.40389380004385966,0.03176142922406742,0.29181182347030155,114
equal_weight,LSTM+TCN,2,gfc,JP,extended,static,LSTM:L60|TCN:L22,Recovery,0.2176326600316513,0.17109712506493505,0.015290492422169446,0.1753644478501752,77
equal_weight,LSTM+TST,2,gfc,JP,extended,static,LSTM:L60|TST:L22,Full Test,0.43161502860947004,0.23413069846153847,0.023365177602835362,0.3174666812723673,468
equal_weight,LSTM+TST,2,gfc,JP,extended,static,LSTM:L60|TST:L22,Pre-Lehman,0.2010231289054569,0.1454285856859206,0.014875956825579323,0.18673297090797467,277
equal_weight,LSTM+TST,2,gfc,JP,extended,static,LSTM:L60|TST:L22,Lehman Crisis,0.7974708845320627,0.49638503675438594,0.04991782606449981,0.37486769216713306,114
equal_weight,LSTM+TST,2,gfc,JP,extended,static,LSTM:L60|TST:L22,Recovery,0.21293759319492278,0.16495525266233765,0.014592609169980519,0.17158124819933776,77
equal_weight,1DCNN+TCN,2,gfc,JP,extended,static,1DCNN:L60|TCN:L22,Full Test,0.3021481287558503,0.1924786195619658,0.014788717595468277,0.22223962867513344,468
equal_weight,1DCNN+TCN,2,gfc,JP,extended,static,1DCNN:L60|TCN:L22,Pre-Lehman,0.190872464571772,0.1370251833935018,0.013027793833047632,0.17730388820470996,277
equal_weight,1DCNN+TCN,2,gfc,JP,extended,static,1DCNN:L60|TCN:L22,Lehman Crisis,0.5081909848056191,0.34686826714912283,0.01979584166359184,0.23888568893146303,114
equal_weight,1DCNN+TCN,2,gfc,JP,extended,static,1DCNN:L60|TCN:L22,Recovery,0.20360985313494598,0.163390074025974,0.013710324587993374,0.1640651245390843,77
equal_weight,1DCNN+TST,2,gfc,JP,extended,static,1DCNN:L60|TST:L22,Full Test,0.3072795501869196,0.19143344175213678,0.015255109477137553,0.22601395353397766,468
equal_weight,1DCNN+TST,2,gfc,JP,extended,static,1DCNN:L60|TST:L22,Pre-Lehman,0.1910140188199728,0.13764887622743682,0.013462951813758091,0.17743537976717394,277
equal_weight,1DCNN+TST,2,gfc,JP,extended,static,1DCNN:L60|TST:L22,Lehman Crisis,0.5229137401928321,0.3453986087719299,0.021868913880325414,0.24580642477448283,114
equal_weight,1DCNN+TST,2,gfc,JP,extended,static,1DCNN:L60|TST:L22,Recovery,0.1944074097067593,0.15696974837662336,0.011910355851068642,0.1566499626308407,77
equal_weight,TCN+TST,2,gfc,JP,extended,static,TCN:L22|TST:L22,Full Test,0.34489737952007443,0.20114412362179485,0.01629207995058016,0.25368307217783426,468
equal_weight,TCN+TST,2,gfc,JP,extended,static,TCN:L22|TST:L22,Pre-Lehman,0.19002632950547824,0.13738450633574006,0.012701103138824488,0.17651790245481766,277
equal_weight,TCN+TST,2,gfc,JP,extended,static,TCN:L22|TST:L22,Lehman Crisis,0.6111189643342976,0.3836756022368421,0.027206795565769364,0.28726911570444424,114
equal_weight,TCN+TST,2,gfc,JP,extended,static,TCN:L22|TST:L22,Recovery,0.20041926153867068,0.16027172655844152,0.013050820167784723,0.1614942037337472,77
equal_weight,LSTM+1DCNN+TCN,3,gfc,JP,extended,static,LSTM:L60|1DCNN:L60|TCN:L22,Full Test,0.31222103468055196,0.19631169009259258,0.015781309890279264,0.22964857369029237,468
equal_weight,LSTM+1DCNN+TCN,3,gfc,JP,extended,static,LSTM:L60|1DCNN:L60|TCN:L22,Pre-Lehman,0.19301735766690653,0.1363449174729242,0.013053278965048393,0.1792963069980859,277
equal_weight,LSTM+1DCNN+TCN,3,gfc,JP,extended,static,LSTM:L60|1DCNN:L60|TCN:L22,Lehman Crisis,0.5296686166448472,0.3627246151169591,0.023760406297372905,0.24898169423642294,114
equal_weight,LSTM+1DCNN+TCN,3,gfc,JP,extended,static,LSTM:L60|1DCNN:L60|TCN:L22,Recovery,0.20761999848656879,0.16565873636363634,0.013781927758854281,0.16729642688719698,77
equal_weight,LSTM+1DCNN+TST,3,gfc,JP,extended,static,LSTM:L60|1DCNN:L60|TST:L22,Full Test,0.34410498246920734,0.20548300819088317,0.017575243739748874,0.25310023876075133,468
equal_weight,LSTM+1DCNN+TST,3,gfc,JP,extended,static,LSTM:L60|1DCNN:L60|TST:L22,Pre-Lehman,0.19666023701030708,0.14104877028880866,0.014130219488658564,0.18268022449134314,277
equal_weight,LSTM+1DCNN+TST,3,gfc,JP,extended,static,LSTM:L60|1DCNN:L60|TST:L22,Lehman Crisis,0.6033273100951003,0.3918765319883041,0.028992177858268065,0.2836064873885202,114
equal_weight,LSTM+1DCNN+TST,3,gfc,JP,extended,static,LSTM:L60|1DCNN:L60|TST:L22,Recovery,0.20403634116678468,0.16131965995671,0.013065389558460913,0.16440878085522373,77
equal_weight,LSTM+TCN+TST,3,gfc,JP,extended,static,LSTM:L60|TCN:L22|TST:L22,Full Test,0.3690906306779691,0.2098447448931624,0.017930836478036383,0.2714779834881054,468
equal_weight,LSTM+TCN+TST,3,gfc,JP,extended,static,LSTM:L60|TCN:L22|TST:L22,Pre-Lehman,0.19236171766798466,0.1371657727677497,0.012892412212115538,0.17868727456728356,277
equal_weight,LSTM+TCN+TST,3,gfc,JP,extended,static,LSTM:L60|TCN:L22|TST:L22,Lehman Crisis,0.6634656064367221,0.41766519371345023,0.032983462415903435,0.31187573808809294,114
equal_weight,LSTM+TCN+TST,3,gfc,JP,extended,static,LSTM:L60|TCN:L22|TST:L22,Recovery,0.20775676203882418,0.16361804506493507,0.013770371085091325,0.16740662847561577,77
equal_weight,1DCNN+TCN+TST,3,gfc,JP,extended,static,1DCNN:L60|TCN:L22|TST:L22,Full Test,0.30310599165701674,0.1902622032122507,0.014444541392387959,0.2229441675261714,468
equal_weight,1DCNN+TCN+TST,3,gfc,JP,extended,static,1DCNN:L60|TCN:L22|TST:L22,Pre-Lehman,0.18758774867386258,0.13449897948255113,0.012523744728275102,0.17425267334428585,277
equal_weight,1DCNN+TCN+TST,3,gfc,JP,extended,static,1DCNN:L60|TCN:L22|TST:L22,Lehman Crisis,0.515370040794206,0.347538254005848,0.020518310945355087,0.24226035276255617,114
equal_weight,1DCNN+TCN+TST,3,gfc,JP,extended,static,1DCNN:L60|TCN:L22|TST:L22,Recovery,0.19640149915567412,0.1580147120779221,0.012362086157595879,0.15825676371998768,77
equal_weight,LSTM+1DCNN+TCN+TST,4,gfc,JP,extended,static,LSTM:L60|1DCNN:L60|TCN:L22|TST:L22,Full Test,0.3264364807804834,0.1972298114797009,0.01586170461074789,0.2401044897196547,468
equal_weight,LSTM+1DCNN+TCN+TST,4,gfc,JP,extended,static,LSTM:L60|1DCNN:L60|TCN:L22|TST:L22,Pre-Lehman,0.1910194240553356,0.13595022883574007,0.012868528357130565,0.177440400759849,277
equal_weight,LSTM+1DCNN+TCN+TST,4,gfc,JP,extended,static,LSTM:L60|1DCNN:L60|TCN:L22|TST:L22,Lehman Crisis,0.5666209013871175,0.37044990879385964,0.02507368616161948,0.26635188037151397,114
equal_weight,LSTM+1DCNN+TCN+TST,4,gfc,JP,extended,static,LSTM:L60|1DCNN:L60|TCN:L22|TST:L22,Recovery,0.2026575605677277,0.16122141275974025,0.012990846499743181,0.16329778447065077,77
equal_weight,LSTM+1DCNN,2,gfc,JP,momentum,expanding,LSTM:L22|1DCNN:L60,Full Test,0.2816250947709263,0.18514351960685518,0.014460306392785774,0.2071442797274463,468
equal_weight,LSTM+1DCNN,2,gfc,JP,momentum,expanding,LSTM:L22|1DCNN:L60,Pre-Lehman,0.1978230618983128,0.1443258962906655,0.014505890341199928,0.1837603876682731,277
equal_weight,LSTM+1DCNN,2,gfc,JP,momentum,expanding,LSTM:L22|1DCNN:L60,Lehman Crisis,0.4576390468453355,0.3129925848099223,0.017047986759293157,0.21512270416009988,114
equal_weight,LSTM+1DCNN,2,gfc,JP,momentum,expanding,LSTM:L22|1DCNN:L60,Recovery,0.17665044123386411,0.14269791214497057,0.010465211386388859,0.14234171983486574,77
equal_weight,LSTM+TCN,2,gfc,JP,momentum,expanding,LSTM:L22|TCN:L22,Full Test,0.2728913162541575,0.17927041656186438,0.013466682727668247,0.200720305821191,468
equal_weight,LSTM+TCN,2,gfc,JP,momentum,expanding,LSTM:L22|TCN:L22,Pre-Lehman,0.19121606142546943,0.13968226076893858,0.014087465349466076,0.17762305991404873,277
equal_weight,LSTM+TCN,2,gfc,JP,momentum,expanding,LSTM:L22|TCN:L22,Lehman Crisis,0.44319699622337716,0.30832367089756746,0.014708011470766958,0.20833391940751142,114
equal_weight,LSTM+TCN,2,gfc,JP,momentum,expanding,LSTM:L22|TCN:L22,Recovery,0.17400573593102858,0.1306190939692708,0.009395666325703945,0.14021066429584433,77
equal_weight,LSTM+TST,2,gfc,JP,momentum,expanding,LSTM:L22|TST:L22,Full Test,0.3669414779465995,0.2031927927442877,0.016711635246922447,0.2698972128644975,468
equal_weight,LSTM+TST,2,gfc,JP,momentum,expanding,LSTM:L22|TST:L22,Pre-Lehman,0.18792418713841474,0.13905690795163314,0.01335407483654745,0.17456519553089941,277
equal_weight,LSTM+TST,2,gfc,JP,momentum,expanding,LSTM:L22|TST:L22,Lehman Crisis,0.6693847672913811,0.40339083431642775,0.029616681940112032,0.31465816183287243,114
equal_weight,LSTM+TST,2,gfc,JP,momentum,expanding,LSTM:L22|TST:L22,Recovery,0.16714939435549578,0.13751829077469466,0.009683958761860895,0.13468594867770106,77
equal_weight,1DCNN+TCN,2,gfc,JP,momentum,expanding,1DCNN:L60|TCN:L22,Full Test,0.3530312376047578,0.20253295636075175,0.015302973551665627,0.2596657854457506,468
equal_weight,1DCNN+TCN,2,gfc,JP,momentum,expanding,1DCNN:L60|TCN:L22,Pre-Lehman,0.20060213465528012,0.14386942896601956,0.015082176591842154,0.18634190411169543,277
equal_weight,1DCNN+TCN,2,gfc,JP,momentum,expanding,1DCNN:L60|TCN:L22,Lehman Crisis,0.6249503782823417,0.38169505251081365,0.018501990919600527,0.2937708577725681,114
equal_weight,1DCNN+TCN,2,gfc,JP,momentum,expanding,1DCNN:L60|TCN:L22,Recovery,0.18573607425792169,0.14831630866248888,0.01136106157668541,0.14966275804682624,77
equal_weight,1DCNN+TST,2,gfc,JP,momentum,expanding,1DCNN:L60|TST:L22,Full Test,0.2872526365206704,0.18682424597759717,0.014669102019301798,0.21128351697594175,468
equal_weight,1DCNN+TST,2,gfc,JP,momentum,expanding,1DCNN:L60|TST:L22,Pre-Lehman,0.19427276989296982,0.14109152324638008,0.013983923481599901,0.18046247574143842,277
equal_weight,1DCNN+TST,2,gfc,JP,momentum,expanding,1DCNN:L60|TST:L22,Lehman Crisis,0.47283388290669864,0.3176978499035016,0.017667827161700934,0.22226535128630664,114
equal_weight,1DCNN+TST,2,gfc,JP,momentum,expanding,1DCNN:L60|TST:L22,Recovery,0.1863833810121752,0.1575823414190783,0.012694294080469633,0.1501843460825968,77
equal_weight,TCN+TST,2,gfc,JP,momentum,expanding,TCN:L22|TST:L22,Full Test,0.2631932671529398,0.17826411853666532,0.013400217080991011,0.19358708000739344,468
equal_weight,TCN+TST,2,gfc,JP,momentum,expanding,TCN:L22|TST:L22,Pre-Lehman,0.18733061539199963,0.13833586728855476,0.013533174686788819,0.17401381909792193,277
equal_weight,TCN+TST,2,gfc,JP,momentum,expanding,TCN:L22|TST:L22,Lehman Crisis,0.42083226909834,0.29810540692842724,0.01461661186733668,0.19782091661610685,114
equal_weight,TCN+TST,2,gfc,JP,momentum,expanding,TCN:L22|TST:L22,Recovery,0.18049766140843984,0.14447475125180528,0.011121018867362449,0.14544174003525412,77
equal_weight,LSTM+1DCNN+TCN,3,gfc,JP,momentum,expanding,LSTM:L22|1DCNN:L60|TCN:L22,Full Test,0.27435437102035654,0.18161080896514772,0.013621127867583028,0.2017964294741368,468
equal_weight,LSTM+1DCNN+TCN,3,gfc,JP,momentum,expanding,LSTM:L22|1DCNN:L60|TCN:L22,Pre-Lehman,0.193288140053468,0.14011422807415755,0.0141321761800206,0.17954784041388694,277
equal_weight,LSTM+1DCNN+TCN,3,gfc,JP,momentum,expanding,LSTM:L22|1DCNN:L60|TCN:L22,Lehman Crisis,0.44445212791483,0.31134035538511673,0.01485505666843331,0.20892392003224752,114
equal_weight,LSTM+1DCNN+TCN,3,gfc,JP,momentum,expanding,LSTM:L22|1DCNN:L60|TCN:L22,Recovery,0.1750105211940068,0.13882359617200252,0.00995582571378901,0.14102030202671026,77
equal_weight,LSTM+1DCNN+TST,3,gfc,JP,momentum,expanding,LSTM:L22|1DCNN:L60|TST:L22,Full Test,0.30010998425366964,0.18585797405339644,0.01434017237719063,0.2207405081489897,468
equal_weight,LSTM+1DCNN+TST,3,gfc,JP,momentum,expanding,LSTM:L22|1DCNN:L60|TST:L22,Pre-Lehman,0.19014483560211615,0.13949331172670348,0.013568708348401213,0.17662798446283134,277
equal_weight,LSTM+1DCNN+TST,3,gfc,JP,momentum,expanding,LSTM:L22|1DCNN:L60|TST:L22,Lehman Crisis,0.5113083357655986,0.3265359971295407,0.01874883277431051,0.24035106402681952,114
equal_weight,LSTM+1DCNN+TST,3,gfc,JP,momentum,expanding,LSTM:L22|1DCNN:L60|TST:L22,Recovery,0.17403573345344095,0.1443737770899356,0.010588331477229616,0.1402348357550331,77
equal_weight,LSTM+TCN+TST,3,gfc,JP,momentum,expanding,LSTM:L22|TCN:L22|TST:L22,Full Test,0.2627602498805453,0.1743999105177957,0.01304303863330152,0.19326858193081878,468
equal_weight,LSTM+TCN+TST,3,gfc,JP,momentum,expanding,LSTM:L22|TCN:L22|TST:L22,Pre-Lehman,0.18691633607713362,0.13731477965175182,0.013382781578129012,0.1736289897116401,277
equal_weight,LSTM+TCN+TST,3,gfc,JP,momentum,expanding,LSTM:L22|TCN:L22|TST:L22,Lehman Crisis,0.4229365987118472,0.29083035854851796,0.014498057953461369,0.19881010029705015,114
equal_weight,LSTM+TCN+TST,3,gfc,JP,momentum,expanding,LSTM:L22|TCN:L22|TST:L22,Recovery,0.17065803830953785,0.1354325101852219,0.009666662033101025,0.13751315030379477,77
equal_weight,1DCNN+TCN+TST,3,gfc,JP,momentum,expanding,1DCNN:L60|TCN:L22|TST:L22,Full Test,0.2668946068078467,0.17975907743010852,0.013533019636166863,0.1963095339047138,468
equal_weight,1DCNN+TCN+TST,3,gfc,JP,momentum,expanding,1DCNN:L60|TCN:L22|TST:L22,Pre-Lehman,0.1905157085667482,0.13843410367756132,0.013711938060881244,0.17697249313185348,277
equal_weight,1DCNN+TCN+TST,3,gfc,JP,momentum,expanding,1DCNN:L60|TCN:L22|TST:L22,Lehman Crisis,0.4268638360679784,0.30167049349176506,0.014571963973776629,0.20065617948490194,114
equal_weight,1DCNN+TCN+TST,3,gfc,JP,momentum,expanding,1DCNN:L60|TCN:L22|TST:L22,Recovery,0.18056941981799374,0.14792941896811812,0.011351200699369483,0.14549956165945824,77
equal_weight,LSTM+1DCNN+TCN+TST,4,gfc,JP,momentum,expanding,LSTM:L22|1DCNN:L60|TCN:L22|TST:L22,Full Test,0.2598733306368157,0.17535988327082233,0.013146800612960124,0.191145160337796,468
equal_weight,LSTM+1DCNN+TCN+TST,4,gfc,JP,momentum,expanding,LSTM:L22|1DCNN:L60|TCN:L22|TST:L22,Pre-Lehman,0.18869794837147,0.13801644424519852,0.013505668104430072,0.17528395229658936,277
equal_weight,LSTM+1DCNN+TCN+TST,4,gfc,JP,momentum,expanding,LSTM:L22|1DCNN:L60|TCN:L22|TST:L22,Lehman Crisis,0.4128267741713938,0.2896723326356486,0.01426906069855443,0.19405776806334218,114
equal_weight,LSTM+1DCNN+TCN+TST,4,gfc,JP,momentum,expanding,LSTM:L22|1DCNN:L60|TCN:L22|TST:L22,Recovery,0.17336650669917975,0.140457459667025,0.010194281848090946,0.13969558498104306,77
equal_weight,LSTM+1DCNN,2,gfc,JP,momentum,static,LSTM:L22|1DCNN:L60,Full Test,0.28226743585141106,0.1893806295940171,0.015237940426289388,0.20761674212250117,468
equal_weight,LSTM+1DCNN,2,gfc,JP,momentum,static,LSTM:L22|1DCNN:L60,Pre-Lehman,0.19242013655535756,0.14353782276173285,0.014343166131343559,0.17874154062341194,277
equal_weight,LSTM+1DCNN,2,gfc,JP,momentum,static,LSTM:L22|1DCNN:L60,Lehman Crisis,0.4590106987604334,0.32229466000000007,0.019441930087828248,0.21576747773721222,114
equal_weight,LSTM+1DCNN,2,gfc,JP,momentum,static,LSTM:L22|1DCNN:L60,Recovery,0.197813898527247,0.1575138507142857,0.012232715209205798,0.15939484950133956,77
equal_weight,LSTM+TCN,2,gfc,JP,momentum,static,LSTM:L22|TCN:L22,Full Test,0.2823828392673034,0.18963000173076922,0.015799512440971872,0.20770162503209044,468
equal_weight,LSTM+TCN,2,gfc,JP,momentum,static,LSTM:L22|TCN:L22,Pre-Lehman,0.19968799501206427,0.14669580844765343,0.015523315626623352,0.18549274785587805,277
equal_weight,LSTM+TCN,2,gfc,JP,momentum,static,LSTM:L22|TCN:L22,Lehman Crisis,0.4509612932026713,0.314886336754386,0.018760516118866713,0.21198368808008117,114
equal_weight,LSTM+TCN,2,gfc,JP,momentum,static,LSTM:L22|TCN:L22,Recovery,0.20029721235680392,0.15863713610389613,0.012409279951290413,0.16139585871795079,77
equal_weight,LSTM+TST,2,gfc,JP,momentum,static,LSTM:L22|TST:L22,Full Test,0.36036148969084514,0.20416347637820514,0.016590709413693398,0.2650574206349795,468
equal_weight,LSTM+TST,2,gfc,JP,momentum,static,LSTM:L22|TST:L22,Pre-Lehman,0.19167579906308685,0.14230971794223826,0.013820595676690367,0.17805011594980996,277
equal_weight,LSTM+TST,2,gfc,JP,momentum,static,LSTM:L22|TST:L22,Lehman Crisis,0.6514101872581713,0.4019534178947368,0.028194725035420747,0.30620883882791183,114
equal_weight,LSTM+TST,2,gfc,JP,momentum,static,LSTM:L22|TST:L22,Recovery,0.16993427903026484,0.13384448616883118,0.00937595258606901,0.1369299580707509,77
equal_weight,1DCNN+TCN,2,gfc,JP,momentum,static,1DCNN:L60|TCN:L22,Full Test,0.35258380930018624,0.21084007025641024,0.01754431846187576,0.25933668753267186,468
equal_weight,1DCNN+TCN,2,gfc,JP,momentum,static,1DCNN:L60|TCN:L22,Pre-Lehman,0.20410136832640993,0.14749960622743682,0.015551414090610298,0.1895923871123207,277
equal_weight,1DCNN+TCN,2,gfc,JP,momentum,static,1DCNN:L60|TCN:L22,Lehman Crisis,0.6116542813705945,0.38444600956140357,0.023133992398994437,0.28752075255522674,114
equal_weight,1DCNN+TCN,2,gfc,JP,momentum,static,1DCNN:L60|TCN:L22,Recovery,0.2276560349124887,0.18167424499999998,0.016437976669784908,0.18344110142467882,77
equal_weight,1DCNN+TST,2,gfc,JP,momentum,static,1DCNN:L60|TST:L22,Full Test,0.28001893393584437,0.18346101018162392,0.013655999547281562,0.2059628969279322,468
equal_weight,1DCNN+TST,2,gfc,JP,momentum,static,1DCNN:L60|TST:L22,Pre-Lehman,0.1863142244899193,0.1380222875270758,0.013017242381771113,0.17306968034399917,277
equal_weight,1DCNN+TST,2,gfc,JP,momentum,static,1DCNN:L60|TST:L22,Lehman Crisis,0.462043343432908,0.3131390942105264,0.01670160760118656,0.21719303512317317,114
equal_weight,1DCNN+TST,2,gfc,JP,momentum,static,1DCNN:L60|TST:L22,Recovery,0.18875815066841117,0.15493145948051948,0.011444784179765003,0.15209789222064377,77
equal_weight,TCN+TST,2,gfc,JP,momentum,static,TCN:L22|TST:L22,Full Test,0.27803126461677913,0.186543484732906,0.014449958208195543,0.20450090246443195,468
equal_weight,TCN+TST,2,gfc,JP,momentum,static,TCN:L22|TST:L22,Pre-Lehman,0.19419850316074883,0.14021725270758123,0.014098684155147057,0.1803934882445457,277
equal_weight,TCN+TST,2,gfc,JP,momentum,static,TCN:L22|TST:L22,Lehman Crisis,0.4475575404656534,0.31877841657894734,0.016764336879952702,0.2103836836686572,114
equal_weight,TCN+TST,2,gfc,JP,momentum,static,TCN:L22|TST:L22,Recovery,0.19391545852501607,0.15742119954545453,0.012287149690197032,0.1562535572965352,77
equal_weight,LSTM+1DCNN+TCN,3,gfc,JP,momentum,static,LSTM:L22|1DCNN:L60|TCN:L22,Full Test,0.28488282552801136,0.1870834774002849,0.015244285950541435,0.20954044501936106,468
equal_weight,LSTM+1DCNN+TCN,3,gfc,JP,momentum,static,LSTM:L22|1DCNN:L60|TCN:L22,Pre-Lehman,0.19487901199722987,0.141709364921781,0.014467113541100847,0.18102562165853212,277
equal_weight,LSTM+1DCNN+TCN,3,gfc,JP,momentum,static,LSTM:L22|1DCNN:L60|TCN:L22,Lehman Crisis,0.4611736479220298,0.31321908309941526,0.018671875996043454,0.2167842167507729,114
equal_weight,LSTM+1DCNN+TCN,3,gfc,JP,momentum,static,LSTM:L22|1DCNN:L60|TCN:L22,Recovery,0.20438507771134432,0.16356620606060607,0.012965474161292246,0.16468978643394977,77
equal_weight,LSTM+1DCNN+TST,3,gfc,JP,momentum,static,LSTM:L22|1DCNN:L60|TST:L22,Full Test,0.29311808215298885,0.18571487250712249,0.01411100449480891,0.21559774010146404,468
equal_weight,LSTM+1DCNN+TST,3,gfc,JP,momentum,static,LSTM:L22|1DCNN:L60|TST:L22,Pre-Lehman,0.18709307165010147,0.13863281067388689,0.013323679509771895,0.17379316149214333,277
equal_weight,LSTM+1DCNN+TST,3,gfc,JP,momentum,static,LSTM:L22|1DCNN:L60|TST:L22,Lehman Crisis,0.4954581189985913,0.32625230502923974,0.018514125364549806,0.23290034186446,114
equal_weight,LSTM+1DCNN+TST,3,gfc,JP,momentum,static,LSTM:L22|1DCNN:L60|TST:L22,Recovery,0.18123270711319903,0.14701959744588747,0.010424423218247755,0.14603402637580454,77
equal_weight,LSTM+TCN+TST,3,gfc,JP,momentum,static,LSTM:L22|TCN:L22|TST:L22,Full Test,0.2790717805294636,0.1830873236752137,0.014077059675665181,0.20526623525341114,468
equal_weight,LSTM+TCN+TST,3,gfc,JP,momentum,static,LSTM:L22|TCN:L22|TST:L22,Pre-Lehman,0.19048589944617164,0.13851608476534294,0.013735036908366529,0.17694480288579265,277
equal_weight,LSTM+TCN+TST,3,gfc,JP,momentum,static,LSTM:L22|TCN:L22|TST:L22,Lehman Crisis,0.45680033927593466,0.31434770239766086,0.01715000558176686,0.2147284525202603,114
equal_weight,LSTM+TCN+TST,3,gfc,JP,momentum,static,LSTM:L22|TCN:L22|TST:L22,Recovery,0.1840891086907063,0.14909446658008654,0.010757896990550068,0.14833566292890774,77
equal_weight,1DCNN+TCN+TST,3,gfc,JP,momentum,static,1DCNN:L60|TCN:L22|TST:L22,Full Test,0.27816584703018304,0.1844760612962963,0.014283782121167871,0.20459989214113206,468
equal_weight,1DCNN+TCN+TST,3,gfc,JP,momentum,static,1DCNN:L60|TCN:L22|TST:L22,Pre-Lehman,0.19188192255465644,0.13867143666666665,0.013701617544864928,0.17824158671322057,277
equal_weight,1DCNN+TCN+TST,3,gfc,JP,momentum,static,1DCNN:L60|TCN:L22|TST:L22,Lehman Crisis,0.4484099763843747,0.310842991871345,0.01668532072590268,0.2107843888125935,114
equal_weight,1DCNN+TCN+TST,3,gfc,JP,momentum,static,1DCNN:L60|TCN:L22|TST:L22,Recovery,0.2003618676676862,0.1621650345021645,0.012822537792546397,0.16144795679409343,77
